GCA_000001215
GCA_000180415
GCA_000180635
GCA_000180655
GCA_000180675
GCA_000180895
GCA_000181095
GCA_000181115
GCA_000181215
GCA_000181695
GCA_000182095
GCA_000182155
GCA_000182175
GCA_000182765
GCA_000182805
GCA_000182925
GCA_000182965
GCA_000184455
GCA_000185945
GCA_000186025
GCA_000186055
GCA_000187025
GCA_000187245
GCA_000188115
GCA_000188135
GCA_000190215
GCA_000190235
GCA_000193105
GCA_000204055
GCA_000208675
GCA_000208805
GCA_000209165
GCA_000209185
GCA_000209225
GCA_000209365
GCA_000211275
GCA_000211455
GCA_000214015
GCA_000218685
GCA_000218975
GCA_000219495
GCA_000219625
GCA_000220195
GCA_000220395
GCA_000221225
GCA_000222205
GCA_000222875
GCA_000223485
GCA_000223505
GCA_000223545
GCA_000224045
GCA_000225285
GCA_000226075
GCA_000226095
GCA_000227055
GCA_000227095
GCA_000227115
GCA_000227135
GCA_000230245
GCA_000230375
GCA_000230395
GCA_000230575
GCA_000231095
GCA_000233375
GCA_000235365
GCA_000236905
GCA_000237345
GCA_000238015
GCA_000238415
GCA_000238955
GCA_000239015
GCA_000240135
GCA_000240725
GCA_000241205
GCA_000243375
GCA_000247585
GCA_000255335
GCA_000259855
GCA_000260735
GCA_000260855
GCA_000263155
GCA_000271645
GCA_000275665
GCA_000277445
GCA_000286515
GCA_000292815
GCA_000294735
GCA_000295675
GCA_000297895
GCA_000298775
GCA_000300575
GCA_000300595
GCA_000304155
GCA_000304475
GCA_000309985
GCA_000312925
GCA_000315175
GCA_000315295
GCA_000315875
GCA_000315895
GCA_000315915
GCA_000317415
GCA_000317715
GCA_000319635
GCA_000320545
GCA_000320585
GCA_000321445
GCA_000325865
GCA_000325885
GCA_000325965
GCA_000326005
GCA_000326105
GCA_000327365
GCA_000328965
GCA_000331045
GCA_000331125
GCA_000331145
GCA_000331325
GCA_000331345
GCA_000331835
GCA_000331935
GCA_000332775
GCA_000333095
GCA_000333115
GCA_000333855
GCA_000333875
GCA_000334115
GCA_000338895
GCA_000338975
GCA_000340355
GCA_000340495
GCA_000340665
GCA_000341285
GCA_000342415
GCA_000342525
GCA_000342545
GCA_000342565
GCA_000342625
GCA_000346045
GCA_000346465
GCA_000347275
GCA_000347335
GCA_000347475
GCA_000348985
GCA_000349525
GCA_000350225
GCA_000350255
GCA_000359685
GCA_000372685
GCA_000385595
GCA_000389695
GCA_000390325
GCA_000392275
GCA_000393655
GCA_000400815
GCA_000403515
GCA_000410735
GCA_000411095
GCA_000412225
GCA_000426965
GCA_000426985
GCA_000439145
GCA_000442495
GCA_000442575
GCA_000447165
GCA_000463585
GCA_000465215
GCA_000466285
GCA_000469685
GCA_000470725
GCA_000471905
GCA_000475195
GCA_000478725
GCA_000482105
GCA_000482225
GCA_000485595
GCA_000493195
GCA_000495115
GCA_000497045
GCA_000499545
GCA_000499725
GCA_000503235
GCA_000504015
GCA_000504465
GCA_000507345
GCA_000512255
GCA_000513175
GCA_000520075
GCA_000521095
GCA_000525045
GCA_000527765
GCA_000530345
GCA_000531055
GCA_000568295
GCA_000568365
GCA_000569095
GCA_000573905
GCA_000576065
GCA_000576495
GCA_000576695
GCA_000577655
GCA_000577875
GCA_000582985
GCA_000585475
GCA_000591435
GCA_000601435
GCA_000603925
GCA_000604025
GCA_000611715
GCA_000612285
GCA_000612305
GCA_000612985
GCA_000647555
GCA_000647575
GCA_000648695
GCA_000662435
GCA_000686985
GCA_000689215
GCA_000691245
GCA_000691945
GCA_000695075
GCA_000695325
GCA_000695525
GCA_000696445
GCA_000696955
GCA_000697055
GCA_000697665
GCA_000699445
GCA_000705575
GCA_000708205
GCA_000710275
GCA_000710705
GCA_000710875
GCA_000715095
GCA_000715115
GCA_000715385
GCA_000716385
GCA_000723445
GCA_000723645
GCA_000723945
GCA_000725905
GCA_000729835
GCA_000729905
GCA_000729945
GCA_000733025
GCA_000733055
GCA_000733215
GCA_000733625
GCA_000737425
GCA_000737485
GCA_000738555
GCA_000738655
GCA_000738825
GCA_000739145
GCA_000739165
GCA_000743665
GCA_000743755
GCA_000747785
GCA_000750105
GCA_000750115
GCA_000750145
GCA_000750715
GCA_000750755
GCA_000751015
GCA_000751175
GCA_000753965
GCA_000755165
GCA_000755205
GCA_000757685
GCA_000763605
GCA_000764305
GCA_000766995
GCA_000767015
GCA_000769245
GCA_000769295
GCA_000769305
GCA_000772675
GCA_000773925
GCA_000775305
GCA_000775445
GCA_000775555
GCA_000775935
GCA_000778455
GCA_000784525
GCA_000786445
GCA_000786525
GCA_000787465
GCA_000787595
GCA_000787975
GCA_000798735
GCA_000798755
GCA_000798775
GCA_000798795
GCA_000800745
GCA_000801105
GCA_000803305
GCA_000805495
GCA_000806325
GCA_000812005
GCA_000812245
GCA_000813685
GCA_000814965
GCA_000814975
GCA_000815965
GCA_000817695
GCA_000818155
GCA_000818885
GCA_000820565
GCA_000820605
GCA_000820945
GCA_000826755
GCA_000831705
GCA_000835945
GCA_000876415
GCA_000931965
GCA_000934875
GCA_000935105
GCA_000938715
GCA_000938895
GCA_000943765
GCA_000943775
GCA_000944355
GCA_000950795
GCA_000952015
GCA_000952775
GCA_000956045
GCA_000956625
GCA_000961545
GCA_000963395
GCA_000963415
GCA_000963465
GCA_000963795
GCA_000966645
GCA_000966885
GCA_000968475
GCA_000968835
GCA_000975215
GCA_000975585
GCA_000975615
GCA_000975645
GCA_000975675
GCA_000975705
GCA_000975735
GCA_000975765
GCA_000975795
GCA_000975825
GCA_000975855
GCA_000975885
GCA_000975915
GCA_000975945
GCA_000975975
GCA_000976005
GCA_000976035
GCA_000976065
GCA_000976095
GCA_000976125
GCA_000976155
GCA_000976185
GCA_000976215
GCA_000976245
GCA_000976275
GCA_000976305
GCA_000976335
GCA_000976365
GCA_000976395
GCA_000976425
GCA_000976455
GCA_000976485
GCA_000976515
GCA_000976545
GCA_000976575
GCA_000976605
GCA_000976665
GCA_000976695
GCA_000976725
GCA_000976755
GCA_000976785
GCA_000976815
GCA_000976845
GCA_000976875
GCA_000976905
GCA_000976935
GCA_000976965
GCA_000976995
GCA_000977025
GCA_000977085
GCA_000977115
GCA_000977145
GCA_000977175
GCA_000977205
GCA_000977235
GCA_000977265
GCA_000977295
GCA_000977325
GCA_000977355
GCA_000977385
GCA_000977415
GCA_000977445
GCA_000977475
GCA_000977505
GCA_000977535
GCA_000977565
GCA_000977595
GCA_000977625
GCA_000977655
GCA_000977685
GCA_000977715
GCA_000977745
GCA_000977775
GCA_000977805
GCA_000977835
GCA_000977865
GCA_000977895
GCA_000977925
GCA_000977955
GCA_000977985
GCA_000978015
GCA_000978045
GCA_000978075
GCA_000978105
GCA_000978135
GCA_000978165
GCA_000978195
GCA_000978225
GCA_000978255
GCA_000978285
GCA_000978315
GCA_000978345
GCA_000978595
GCA_000978885
GCA_000981445
GCA_000981605
GCA_000981925
GCA_000982555
GCA_000982615
GCA_000983525
GCA_000987745
GCA_000988875
GCA_001005365
GCA_001005385
GCA_001006245
GCA_001006505
GCA_001008395
GCA_001010845
GCA_001021365
GCA_001029075
GCA_001029375
GCA_001029995
GCA_001039675
GCA_001040885
GCA_001046935
GCA_001048715
GCA_001051215
GCA_001077455
GCA_001078085
GCA_001078105
GCA_001179505
GCA_001182835
GCA_001185145
GCA_001186105
GCA_001188465
GCA_001239805
GCA_001255795
GCA_001262475
GCA_001264685
GCA_001265015
GCA_001270105
GCA_001272555
GCA_001272955
GCA_001272965
GCA_001272975
GCA_001273295
GCA_001275005
GCA_001278385
GCA_001282315
GCA_001293395
GCA_001297925
GCA_001298345
GCA_001298355
GCA_001298375
GCA_001299535
GCA_001302255
GCA_001305255
GCA_001305415
GCA_001305435
GCA_001305865
GCA_001307885
GCA_001307935
GCA_001314345
GCA_001314355
GCA_001314425
GCA_001314925
GCA_001329695
GCA_001375635
GCA_001399475
GCA_001406875
GCA_001411555
GCA_001413975
GCA_001414355
GCA_001414415
GCA_001417835
GCA_001417885
GCA_001433935
GCA_001442715
GCA_001443195
GCA_001445615
GCA_001447015
GCA_001455005
GCA_001455505
GCA_001455585
GCA_001455915
GCA_001466525
GCA_001466535
GCA_001466565
GCA_001466575
GCA_001466635
GCA_001466685
GCA_001466705
GCA_001477535
GCA_001482985
GCA_001483285
GCA_001483305
GCA_001483825
GCA_001484925
GCA_001509995
GCA_001510575
GCA_001510955
GCA_001513805
GCA_001513815
GCA_001513835
GCA_001513925
GCA_001517045
GCA_001531365
GCA_001541825
GCA_001542305
GCA_001542645
GCA_001545905
GCA_001545975
GCA_001548555
GCA_001548775
GCA_001548785
GCA_001548795
GCA_001548815
GCA_001548855
GCA_001551795
GCA_001551805
GCA_001557505
GCA_001562095
GCA_001563135
GCA_001571465
GCA_001572055
GCA_001578265
GCA_001579985
GCA_001586965
GCA_001592805
GCA_001593145
GCA_001593455
GCA_001593745
GCA_001599275
GCA_001600795
GCA_001601855
GCA_001602025
GCA_001602395
GCA_001605985
GCA_001614235
GCA_001618705
GCA_001618715
GCA_001618725
GCA_001618735
GCA_001618945
GCA_001625055
GCA_001625265
GCA_001625285
GCA_001630405
GCA_001630435
GCA_001630445
GCA_001632725
GCA_001633055
GCA_001633185
GCA_001634645
GCA_001636745
GCA_001638945
GCA_001638985
GCA_001640025
GCA_001640805
GCA_001642375
GCA_001643685
GCA_001643735
GCA_001644905
GCA_001647135
GCA_001650065
GCA_001650075
GCA_001650105
GCA_001650135
GCA_001650145
GCA_001651215
GCA_001651985
GCA_001652835
GCA_001652855
GCA_001653235
GCA_001653735
GCA_001654055
GCA_001654535
GCA_001654555
GCA_001657655
GCA_001659605
GCA_001660795
GCA_001661175
GCA_001661215
GCA_001661515
GCA_001663605
GCA_001664045
GCA_001672515
GCA_001675295
GCA_001675385
GCA_001675595
GCA_001680005
GCA_001680665
GCA_001683475
GCA_001683735
GCA_001687015
GCA_001687245
GCA_001687265
GCA_001689945
GCA_001689995
GCA_001691765
GCA_001693355
GCA_001696755
GCA_001696825
GCA_001700625
GCA_001700775
GCA_001702495
GCA_001702505
GCA_001702515
GCA_001702545
GCA_001702575
GCA_001702635
GCA_001702645
GCA_001702695
GCA_001702725
GCA_001702775
GCA_001702785
GCA_001702795
GCA_001702805
GCA_001702845
GCA_001702865
GCA_001702905
GCA_001702935
GCA_001702945
GCA_001702955
GCA_001702995
GCA_001703015
GCA_001703025
GCA_001703035
GCA_001703135
GCA_001703175
GCA_001703205
GCA_001703215
GCA_001703255
GCA_001703305
GCA_001703335
GCA_001703345
GCA_001703355
GCA_001703455
GCA_001704855
GCA_001713645
GCA_001717165
GCA_001717915
GCA_001719535
GCA_001721665
GCA_001723175
GCA_001735685
GCA_001735785
GCA_001735825
GCA_001737145
GCA_001737155
GCA_001737165
GCA_001737175
GCA_001737265
GCA_001737275
GCA_001737295
GCA_001737385
GCA_001737395
GCA_001737415
GCA_001737445
GCA_001737505
GCA_001737515
GCA_001737535
GCA_001737545
GCA_001737625
GCA_001737635
GCA_001737645
GCA_001737655
GCA_001737745
GCA_001737755
GCA_001737765
GCA_001737785
GCA_001737865
GCA_001737875
GCA_001737885
GCA_001737895
GCA_001737985
GCA_001737995
GCA_001738005
GCA_001738015
GCA_001738105
GCA_001738115
GCA_001738125
GCA_001738135
GCA_001738225
GCA_001738255
GCA_001738265
GCA_001738345
GCA_001738355
GCA_001738375
GCA_001738395
GCA_001738465
GCA_001738485
GCA_001738495
GCA_001738515
GCA_001738585
GCA_001738605
GCA_001738615
GCA_001738705
GCA_001738715
GCA_001738725
GCA_001738755
GCA_001738825
GCA_001738835
GCA_001738845
GCA_001738965
GCA_001738985
GCA_001739065
GCA_001739095
GCA_001739105
GCA_001739185
GCA_001739215
GCA_001739225
GCA_001739235
GCA_001739305
GCA_001739335
GCA_001739345
GCA_001739355
GCA_001739425
GCA_001739455
GCA_001739475
GCA_001739495
GCA_001739545
GCA_001739575
GCA_001739595
GCA_001739625
GCA_001739665
GCA_001739695
GCA_001739705
GCA_001739735
GCA_001739775
GCA_001739815
GCA_001739845
GCA_001739865
GCA_001739935
GCA_001739965
GCA_001739995
GCA_001740055
GCA_001740075
GCA_001740095
GCA_001740115
GCA_001740185
GCA_001740205
GCA_001740295
GCA_001740305
GCA_001740325
GCA_001740345
GCA_001740415
GCA_001740425
GCA_001740445
GCA_001740455
GCA_001740535
GCA_001740545
GCA_001740565
GCA_001740575
GCA_001740655
GCA_001740665
GCA_001740675
GCA_001740705
GCA_001740775
GCA_001740785
GCA_001740795
GCA_001740805
GCA_001740895
GCA_001740905
GCA_001740915
GCA_001740925
GCA_001741015
GCA_001741025
GCA_001741035
GCA_001741045
GCA_001741135
GCA_001741145
GCA_001741165
GCA_001741195
GCA_001741255
GCA_001741285
GCA_001741295
GCA_001741305
GCA_001741375
GCA_001741405
GCA_001741415
GCA_001741425
GCA_001741495
GCA_001741525
GCA_001741535
GCA_001741555
GCA_001741605
GCA_001741685
GCA_001741695
GCA_001741705
GCA_001741805
GCA_001741815
GCA_001741905
GCA_001742125
GCA_001742845
GCA_001742885
GCA_001742905
GCA_001747045
GCA_001747055
GCA_001749795
GCA_001750085
GCA_001752445
GCA_001753735
GCA_001753755
GCA_001754015
GCA_001792695
GCA_001792895
GCA_001831195
GCA_001835465
GCA_001835725
GCA_001835785
GCA_001853415
GCA_001854445
GCA_001856525
GCA_001856765
GCA_001857865
GCA_001858045
GCA_001858085
GCA_001861055
GCA_001861065
GCA_001861165
GCA_001861195
GCA_001861215
GCA_001861235
GCA_001861305
GCA_001865355
GCA_001865755
GCA_001865875
GCA_001870945
GCA_001876365
GCA_001876935
GCA_001879085
GCA_001879475
GCA_001879705
GCA_001880345
GCA_001889225
GCA_001896365
GCA_001907995
GCA_001908125
GCA_001913855
GCA_001932575
GCA_001936135
GCA_001936155
GCA_001936275
GCA_001936605
GCA_001937105
GCA_001937815
GCA_001938055
GCA_001945495
GCA_001949145
GCA_001949185
GCA_001950575
GCA_001951195
GCA_001951205
GCA_001952365
GCA_001956935
GCA_001957025
GCA_001969505
GCA_001983305
GCA_001983315
GCA_001983325
GCA_001984235
GCA_001984395
GCA_001990705
GCA_001999515
GCA_002003025
GCA_002005505
GCA_002006095
GCA_002006585
GCA_002006925
GCA_002007265
GCA_002007945
GCA_002007985
GCA_002007995
GCA_002008025
GCA_002008065
GCA_002008075
GCA_002008085
GCA_002008095
GCA_002013955
GCA_002013975
GCA_002018255
GCA_002018265
GCA_002018275
GCA_002018475
GCA_002021675
GCA_002021735
GCA_002022765
GCA_002024485
GCA_002024945
GCA_002049455
GCA_002050065
GCA_002072265
GCA_002072365
GCA_002072405
GCA_002076135
GCA_002077885
GCA_002080005
GCA_002081555
GCA_002081595
GCA_002085665
GCA_002087225
GCA_002090435
GCA_002091855
GCA_002091895
GCA_002093755
GCA_002093855
GCA_002094185
GCA_002095265
GCA_002099245
GCA_002102555
GCA_002102565
GCA_002104935
GCA_002104975
GCA_002104995
GCA_002105135
GCA_002105155
GCA_002105175
GCA_002105295
GCA_002105455
GCA_002109505
GCA_002110485
GCA_002111425
GCA_002116315
GCA_002117355
GCA_002127325
GCA_002127715
GCA_002140095
GCA_002141495
GCA_002149895
GCA_002150815
GCA_002151415
GCA_002151565
GCA_002156105
GCA_002158475
GCA_002161795
GCA_002162155
GCA_002163435
GCA_002163515
GCA_002165215
GCA_002166775
GCA_002167195
GCA_002174835
GCA_002179595
GCA_002189035
GCA_002194535
GCA_002196585
GCA_002197585
GCA_002204515
GCA_002205965
GCA_002210045
GCA_002211485
GCA_002214845
GCA_002214855
GCA_002214935
GCA_002214955
GCA_002214965
GCA_002215745
GCA_002215755
GCA_002215765
GCA_002215775
GCA_002215855
GCA_002215965
GCA_002215975
GCA_002216205
GCA_002216725
GCA_002217175
GCA_002217505
GCA_002217615
GCA_002217635
GCA_002218435
GCA_002218465
GCA_002218475
GCA_002218485
GCA_002219105
GCA_002220035
GCA_002220415
GCA_002271885
GCA_002271895
GCA_002271905
GCA_002271945
GCA_002285895
GCA_002286855
GCA_002287115
GCA_002287245
GCA_002287475
GCA_002300595
GCA_002303985
GCA_002314275
GCA_002317995
GCA_002318955
GCA_002318975
GCA_002319055
GCA_002319775
GCA_002335565
GCA_002335585
GCA_002335645
GCA_002356615
GCA_002368485
GCA_002368515
GCA_002368545
GCA_002370135
GCA_002370995
GCA_002375215
GCA_002504345
GCA_002534735
GCA_002549865
GCA_002563875
GCA_002564235
GCA_002564245
GCA_002571405
GCA_002575655
GCA_002583695
GCA_002589825
GCA_002591385
GCA_002591405
GCA_002591415
GCA_002600585
GCA_002682915
GCA_002718315
GCA_002732095
GCA_002738345
GCA_002738505
GCA_002740515
GCA_002740545
GCA_002742155
GCA_002742195
GCA_002742205
GCA_002742255
GCA_002742825
GCA_002749415
GCA_002749855
GCA_002751075
GCA_002762355
GCA_002775015
GCA_002775195
GCA_002776445
GCA_002776465
GCA_002776505
GCA_002777955
GCA_002778105
GCA_002778125
GCA_002778145
GCA_002778165
GCA_002778205
GCA_002778215
GCA_002778245
GCA_002785985
GCA_002785995
GCA_002786045
GCA_002786065
GCA_002794465
GCA_002796735
GCA_002798095
GCA_002804325
GCA_002806865
GCA_002811645
GCA_002811805
GCA_002812735
GCA_002812745
GCA_002813485
GCA_002813505
GCA_002814295
GCA_002818215
GCA_002818315
GCA_002831465
GCA_002831795
GCA_002833325
GCA_002837235
GCA_002838785
GCA_002844615
GCA_002846915
GCA_002847465
GCA_002847485
GCA_002849105
GCA_002851655
GCA_002851675
GCA_002851755
GCA_002851775
GCA_002864125
GCA_002864135
GCA_002870075
GCA_002872375
GCA_002872995
GCA_002873125
GCA_002878395
GCA_002890555
GCA_002891405
GCA_002892295
GCA_002892335
GCA_002892825
GCA_002892985
GCA_002892995
GCA_002893025
GCA_002893035
GCA_002893045
GCA_002893375
GCA_002894205
GCA_002894425
GCA_002894705
GCA_002895445
GCA_002895965
GCA_002896005
GCA_002896215
GCA_002896235
GCA_002897155
GCA_002897235
GCA_002897395
GCA_002900925
GCA_002900995
GCA_002905335
GCA_002906115
GCA_002909645
GCA_002909725
GCA_002910315
GCA_002911635
GCA_002914405
GCA_002914845
GCA_002916435
GCA_002916455
GCA_002916465
GCA_002916485
GCA_002917055
GCA_002917075
GCA_002917755
GCA_002917775
GCA_002917965
GCA_002920065
GCA_002922495
GCA_002924825
GCA_002925815
GCA_002926015
GCA_002926085
GCA_002928715
GCA_002930425
GCA_002930435
GCA_002930455
GCA_002933935
GCA_002937015
GCA_002937415
GCA_002937425
GCA_002939045
GCA_002941045
GCA_002943585
GCA_002943765
GCA_002946415
GCA_002946425
GCA_002952155
GCA_002954035
GCA_002954075
GCA_002964805
GCA_002966915
GCA_002966975
GCA_002968915
GCA_002973495
GCA_002976275
GCA_002982055
GCA_002991585
GCA_002993085
GCA_002994745
GCA_002994785
GCA_002994955
GCA_002995135
GCA_002995215
GCA_002995355
GCA_002999095
GCA_003004545
GCA_003011985
GCA_003011995
GCA_003012045
GCA_003012085
GCA_003012095
GCA_003012105
GCA_003012175
GCA_003012185
GCA_003012285
GCA_003012315
GCA_003012965
GCA_003012995
GCA_003013035
GCA_003013055
GCA_003013175
GCA_003013265
GCA_003013855
GCA_003015385
GCA_003015395
GCA_003015405
GCA_003015425
GCA_003015465
GCA_003015475
GCA_003015495
GCA_003015515
GCA_003015545
GCA_003015555
GCA_003015565
GCA_003015595
GCA_003015625
GCA_003015635
GCA_003015645
GCA_003015655
GCA_003015735
GCA_003015745
GCA_003015755
GCA_003015815
GCA_003015825
GCA_003015835
GCA_003015885
GCA_003015895
GCA_003015925
GCA_003015935
GCA_003015975
GCA_003016005
GCA_003016015
GCA_003016035
GCA_003016085
GCA_003016105
GCA_003016165
GCA_003016185
GCA_003016195
GCA_003016245
GCA_003016255
GCA_003016275
GCA_003016335
GCA_003016355
GCA_003016385
GCA_003016395
GCA_003016415
GCA_003016465
GCA_003016545
GCA_003016555
GCA_003016575
GCA_003016625
GCA_003016635
GCA_003016655
GCA_003016665
GCA_003016705
GCA_003016715
GCA_003016725
GCA_003016745
GCA_003016785
GCA_003016805
GCA_003016825
GCA_003016855
GCA_003016895
GCA_003016905
GCA_003016935
GCA_003016955
GCA_003016965
GCA_003016985
GCA_003017025
GCA_003017035
GCA_003017045
GCA_003017115
GCA_003017125
GCA_003017175
GCA_003020065
GCA_003020785
GCA_003024175
GCA_003024785
GCA_003025275
GCA_003025305
GCA_003031705
GCA_003033665
GCA_003033695
GCA_003033785
GCA_003033855
GCA_003046155
GCA_003046395
GCA_003046695
GCA_003046745
GCA_003047355
GCA_003049465
GCA_003052745
GCA_003054405
GCA_003054445
GCA_003054855
GCA_003054935
GCA_003054985
GCA_003055145
GCA_003055205
GCA_003055945
GCA_003056565
GCA_003056585
GCA_003056605
GCA_003057635
GCA_003063285
GCA_003072545
GCA_003073045
GCA_003073215
GCA_003076615
GCA_003086255
GCA_003086295
GCA_003086615
GCA_003086655
GCA_003116155
GCA_003117095
GCA_003117195
GCA_003121605
GCA_003122705
GCA_003123035
GCA_003123585
GCA_003123655
GCA_003123805
GCA_003130415
GCA_003130725
GCA_003133805
GCA_003138025
GCA_003138035
GCA_003138045
GCA_003144605
GCA_003148445
GCA_003149365
GCA_003171515
GCA_003171545
GCA_003177105
GCA_003184285
GCA_003184525
GCA_003184535
GCA_003184545
GCA_003185045
GCA_003194525
GCA_003203555
GCA_003206195
GCA_003206215
GCA_003206225
GCA_003206275
GCA_003206295
GCA_003206725
GCA_003206745
GCA_003206755
GCA_003206765
GCA_003206785
GCA_003206805
GCA_003206845
GCA_003206875
GCA_003206885
GCA_003227715
GCA_003231325
GCA_003231345
GCA_003231355
GCA_003231365
GCA_003231415
GCA_003231425
GCA_003243035
GCA_003243075
GCA_003243125
GCA_003243135
GCA_003243715
GCA_003243735
GCA_003243755
GCA_003243815
GCA_003254905
GCA_003255025
GCA_003255065
GCA_003260165
GCA_003260385
GCA_003260565
GCA_003261595
GCA_003263905
GCA_003264845
GCA_003267905
GCA_003268315
GCA_003270095
GCA_003270435
GCA_003270455
GCA_003270465
GCA_003274475
GCA_003274495
GCA_003274735
GCA_003274825
GCA_003274865
GCA_003274905
GCA_003274985
GCA_003275005
GCA_003275115
GCA_003275215
GCA_003275245
GCA_003275345
GCA_003275365
GCA_003275465
GCA_003275475
GCA_003275505
GCA_003275575
GCA_003275605
GCA_003275875
GCA_003275955
GCA_003275965
GCA_003276365
GCA_003276375
GCA_003276395
GCA_003276485
GCA_003276505
GCA_003276515
GCA_003276735
GCA_003276745
GCA_003276755
GCA_003276845
GCA_003276855
GCA_003276975
GCA_003277085
GCA_003277095
GCA_003277205
GCA_003277245
GCA_003277355
GCA_003277365
GCA_003277375
GCA_003277385
GCA_003277595
GCA_003277725
GCA_003277735
GCA_003277865
GCA_003285725
GCA_003285735
GCA_003285875
GCA_003285905
GCA_003285975
GCA_003286085
GCA_003290165
GCA_003290485
GCA_003304975
GCA_003313055
GCA_003313185
GCA_003313485
GCA_003313715
GCA_003313735
GCA_003314045
GCA_003314295
GCA_003314335
GCA_003315725
GCA_003316035
GCA_003316485
GCA_003316505
GCA_003317085
GCA_003320035
GCA_003324175
GCA_003327605
GCA_003327635
GCA_003327685
GCA_003327735
GCA_003337105
GCA_003338715
GCA_003343065
GCA_003347535
GCA_003349505
GCA_003349995
GCA_003352575
GCA_003368295
GCA_003369915
GCA_003370505
GCA_003370525
GCA_003397115
GCA_003401685
GCA_003401735
GCA_003401745
GCA_003401795
GCA_003401805
GCA_003401855
GCA_003401885
GCA_003401915
GCA_003401925
GCA_003401975
GCA_003402005
GCA_003402015
GCA_003402055
GCA_003412495
GCA_003413675
GCA_003415625
GCA_003415645
GCA_003417725
GCA_003417775
GCA_003426905
GCA_003426965
GCA_003435105
GCA_003439945
GCA_003444635
GCA_003449045
GCA_003449065
GCA_003454735
GCA_003482435
GCA_003497825
GCA_003497835
GCA_003497845
GCA_003497885
GCA_003497895
GCA_003497905
GCA_003497945
GCA_003497965
GCA_003497975
GCA_003497985
GCA_003498025
GCA_003498045
GCA_003498055
GCA_003498065
GCA_003501935
GCA_003501975
GCA_003502015
GCA_003502635
GCA_003503065
GCA_003503085
GCA_003503105
GCA_003503125
GCA_003503195
GCA_003503225
GCA_003521245
GCA_003543875
GCA_003544955
GCA_003545705
GCA_003546025
GCA_003546565
GCA_003546585
GCA_003546605
GCA_003546625
GCA_003546765
GCA_003547095
GCA_003550325
GCA_003568945
GCA_003571905
GCA_003573665
GCA_003573695
GCA_003574525
GCA_003576645
GCA_003590095
GCA_003590515
GCA_003591695
GCA_003612995
GCA_003615085
GCA_003615095
GCA_003615115
GCA_003615155
GCA_003615165
GCA_003615185
GCA_003635345
GCA_003651195
GCA_003660305
GCA_003660325
GCA_003664395
GCA_003664465
GCA_003665715
GCA_003666085
GCA_003667245
GCA_003670155
GCA_003671315
GCA_003671435
GCA_003671565
GCA_003671575
GCA_003672135
GCA_003675405
GCA_003675935
GCA_003690945
GCA_003691605
GCA_003693505
GCA_003693665
GCA_003704375
GCA_003704525
GCA_003704575
GCA_003704585
GCA_003704595
GCA_003704615
GCA_003704645
GCA_003704675
GCA_003704885
GCA_003704895
GCA_003704965
GCA_003704975
GCA_003705045
GCA_003705095
GCA_003705115
GCA_003705175
GCA_003705225
GCA_003705335
GCA_003705415
GCA_003705435
GCA_003705555
GCA_003705625
GCA_003705695
GCA_003705765
GCA_003705795
GCA_003705805
GCA_003705835
GCA_003705865
GCA_003705895
GCA_003705955
GCA_003705975
GCA_003705985
GCA_003706035
GCA_003706045
GCA_003706095
GCA_003706105
GCA_003706115
GCA_003706195
GCA_003706235
GCA_003706255
